Date,VIX Close,Vxn Close
03/29/2018, 19.97, 26.68
04/02/2018, 23.62, 29.92
04/03/2018, 21.10, 28.05
04/04/2018, 20.06, 26.29
04/05/2018, 18.94, 25.03
04/06/2018, 21.49, 27.43
04/09/2018, 21.77, 26.95
04/10/2018, 20.47, 25.15
04/11/2018, 20.24, 24.69
04/12/2018, 18.49, 22.90
04/13/2018, 17.41, 22.06
04/16/2018, 16.56, 20.45
04/17/2018, 15.25, 19.43
04/18/2018, 15.60, 19.38
04/19/2018, 15.96, 20.16
04/20/2018, 16.88, 21.63
04/23/2018, 16.34, 22.12
04/24/2018, 18.02, 23.62
04/25/2018, 17.84, 23.07
04/26/2018, 16.24, 20.36
04/27/2018, 15.41, 20.52
04/30/2018, 15.93, 21.06
05/01/2018, 15.49, 19.71
05/02/2018, 15.97, 19.76
05/03/2018, 15.90, 19.65
05/04/2018, 14.77, 18.41
05/07/2018, 14.75, 18.71
05/08/2018, 14.71, 18.48
05/09/2018, 13.42, 17.62
05/10/2018, 13.23, 16.38
05/11/2018, 12.65, 16.19
05/14/2018, 12.93, 16.08
05/15/2018, 14.63, 17.51
05/16/2018, 13.42, 16.71
05/17/2018, 13.43, 17.19
05/18/2018, 13.42, 16.87
05/21/2018, 13.08, 16.92
05/22/2018, 13.22, 16.92
05/23/2018, 12.58, 16.27
05/24/2018, 12.53, 15.82
05/25/2018, 13.22, 16.06
05/29/2018, 17.02, 18.42
05/30/2018, 14.94, 17.07
05/31/2018, 15.43, 16.78
06/01/2018, 13.46, 15.11
06/04/2018, 12.74, 15.49
06/05/2018, 12.40, 15.33
06/06/2018, 11.64, 15.51
06/07/2018, 12.13, 16.45
06/08/2018, 12.18, 16.51
06/11/2018, 12.35, 16.45
06/12/2018, 12.34, 15.70
06/13/2018, 12.94, 16.32
06/14/2018, 12.12, 15.94
06/15/2018, 11.98, 15.42
06/18/2018, 12.31, 16.82
06/19/2018, 13.35, 17.29
06/20/2018, 12.79, 16.89
06/21/2018, 14.64, 18.89
06/22/2018, 13.77, 18.38
06/25/2018, 17.33, 21.94
06/26/2018, 15.92, 20.51
06/27/2018, 17.91, 22.75
06/28/2018, 16.85, 21.76
06/29/2018, 16.09, 20.88
07/02/2018, 15.60, 20.81
07/03/2018, 16.14, 21.79
07/05/2018, 14.97, 20.35
07/06/2018, 13.37, 18.72
07/09/2018, 12.69, 17.91
07/10/2018, 12.64, 17.90
07/11/2018, 13.63, 18.27
07/12/2018, 12.58, 17.12
07/13/2018, 12.18, 16.88
07/16/2018, 12.83, 17.72
07/17/2018, 12.06, 16.71
07/18/2018, 12.10, 16.53
07/19/2018, 12.87, 17.35
07/20/2018, 12.86, 17.11
07/23/2018, 12.62, 16.49
07/24/2018, 12.41, 17.13
07/25/2018, 12.29, 16.67
07/26/2018, 12.14, 16.87
07/27/2018, 13.03, 18.72
07/30/2018, 14.26, 20.44
07/31/2018, 12.83, 19.17
08/01/2018, 13.15, 18.49
08/02/2018, 12.19, 16.31
08/03/2018, 11.64, 15.81
08/06/2018, 11.27, 15.47
08/07/2018, 10.93, 14.76
08/08/2018, 10.85, 14.83
08/09/2018, 11.27, 14.91
08/10/2018, 13.16, 16.22
08/13/2018, 14.78, 16.52
08/14/2018, 13.31, 15.16
08/15/2018, 14.64, 17.19
08/16/2018, 13.45, 16.43
08/17/2018, 12.64, 15.86
08/20/2018, 12.49, 16.29
08/21/2018, 12.86, 16.22
08/22/2018, 12.25, 15.64
08/23/2018, 12.41, 15.79
08/24/2018, 11.99, 15.16
08/27/2018, 12.16, 15.60
08/28/2018, 12.50, 15.42
08/29/2018, 12.25, 15.27
08/30/2018, 13.53, 16.02
08/31/2018, 12.86, 16.04
09/04/2018, 13.16, 17.10
09/05/2018, 13.91, 18.65
09/06/2018, 14.65, 19.17
09/07/2018, 14.88, 19.76
09/10/2018, 14.16, 19.04
09/11/2018, 13.22, 17.83
09/12/2018, 13.14, 17.47
09/13/2018, 12.37, 16.45
09/14/2018, 12.07, 16.12
09/17/2018, 13.68, 18.50
09/18/2018, 12.79, 17.35
09/19/2018, 11.75, 16.90
09/20/2018, 11.80, 16.20
09/21/2018, 11.68, 16.84
09/24/2018, 12.20, 17.25
09/25/2018, 12.42, 17.07
09/26/2018, 12.89, 17.40
09/27/2018, 12.41, 16.75
09/28/2018, 12.12, 16.58
10/01/2018, 12.00, 17.09
10/02/2018, 12.05, 17.55
10/03/2018, 11.61, 17.50
10/04/2018, 14.22, 20.12
10/05/2018, 14.82, 21.50
10/08/2018, 15.69, 22.19
10/09/2018, 15.95, 21.62
10/10/2018, 22.96, 27.53
10/11/2018, 24.98, 27.76
10/12/2018, 21.31, 24.69
10/15/2018, 21.30, 26.81
10/16/2018, 17.62, 22.51
10/17/2018, 17.40, 22.93
10/18/2018, 20.06, 26.08
10/19/2018, 19.89, 25.77
10/22/2018, 19.64, 25.16
10/23/2018, 20.71, 25.26
10/24/2018, 25.23, 30.25
10/25/2018, 24.22, 29.54
10/26/2018, 24.16, 29.87
10/29/2018, 24.70, 31.75
10/30/2018, 23.35, 30.73
10/31/2018, 21.23, 29.12
11/01/2018, 19.34, 26.12
11/02/2018, 19.51, 26.65
11/05/2018, 19.96, 27.26
11/06/2018, 19.91, 26.17
11/07/2018, 16.36, 22.39
11/08/2018, 16.72, 22.86
11/09/2018, 17.36, 24.27
11/12/2018, 20.45, 28.11
11/13/2018, 20.02, 27.68
11/14/2018, 21.25, 28.37
11/15/2018, 19.98, 26.05
11/16/2018, 18.14, 24.38
11/19/2018, 20.10, 27.44
11/20/2018, 22.48, 28.77
11/21/2018, 20.80, 26.96
11/23/2018, 21.52, 27.93
11/26/2018, 18.90, 26.02
11/27/2018, 19.02, 24.73
11/28/2018, 18.49, 24.11
11/29/2018, 18.79, 24.33
11/30/2018, 18.07, 24.02
12/03/2018, 16.44, 21.70
12/04/2018, 20.74, 25.38
12/06/2018, 21.19, 25.97
12/07/2018, 23.23, 28.03
12/10/2018, 22.64, 27.20
12/11/2018, 21.76, 26.77
12/12/2018, 21.46, 26.30
12/13/2018, 20.65, 25.80
12/14/2018, 21.63, 27.62
12/17/2018, 24.52, 30.07
12/18/2018, 25.58, 29.31
12/19/2018, 25.58, 29.43
12/20/2018, 28.38, 31.00
12/21/2018, 30.11, 33.87
12/24/2018, 36.07, 38.68
12/26/2018, 30.41, 33.70
12/27/2018, 29.96, 34.37
12/28/2018, 28.34, 34.20
12/31/2018, 25.42, 31.44
01/02/2019, 23.22, 30.09
01/03/2019, 25.45, 32.18
01/04/2019, 21.38, 28.57
01/07/2019, 21.40, 28.53
01/08/2019, 20.47, 27.66
01/09/2019, 19.98, 26.42
01/10/2019, 19.50, 25.91
01/11/2019, 18.19, 24.78
01/14/2019, 19.07, 25.74
01/15/2019, 18.60, 23.66
01/16/2019, 19.04, 24.07
01/17/2019, 18.06, 23.34
01/18/2019, 17.80, 21.89
01/22/2019, 20.80, 25.02
01/23/2019, 19.52, 24.50
01/24/2019, 18.89, 23.49
01/25/2019, 17.42, 21.78
01/28/2019, 18.87, 23.43
01/29/2019, 19.13, 23.86
01/30/2019, 17.66, 21.18
01/31/2019, 16.57, 20.24
02/01/2019, 16.14, 19.80
02/04/2019, 15.73, 19.68
02/05/2019, 15.57, 19.47
02/06/2019, 15.38, 19.74
02/07/2019, 16.37, 20.92
02/08/2019, 15.72, 20.04
02/11/2019, 15.97, 20.07
02/12/2019, 15.43, 18.69
02/13/2019, 15.65, 19.00
02/14/2019, 16.22, 19.02
02/15/2019, 14.91, 17.70
02/19/2019, 14.88, 18.10
02/20/2019, 14.02, 18.02
02/21/2019, 14.46, 18.19
02/22/2019, 13.51, 16.95
02/25/2019, 14.85, 17.81
02/26/2019, 15.17, 18.11
02/27/2019, 14.70, 17.60
02/28/2019, 14.78, 17.17
03/01/2019, 13.57, 16.12
03/04/2019, 14.63, 17.36
03/05/2019, 14.74, 17.06
03/06/2019, 15.74, 18.23
03/07/2019, 16.59, 19.59
03/08/2019, 16.05, 19.12
03/11/2019, 14.33, 16.36
03/12/2019, 13.77, 15.76
03/13/2019, 13.41, 15.38
03/14/2019, 13.50, 15.65
03/15/2019, 12.88, 15.12
03/18/2019, 13.10, 16.18
03/19/2019, 13.56, 16.73
03/20/2019, 13.91, 16.64
03/21/2019, 13.63, 16.59
03/22/2019, 16.48, 19.83
03/25/2019, 16.33, 19.44
03/26/2019, 14.68, 18.63
03/27/2019, 15.15, 18.74
03/28/2019, 14.43, 17.99
03/29/2019, 13.71, 16.62
04/01/2019, 13.40, 16.31
04/02/2019, 13.36, 16.33
04/03/2019, 13.74, 16.62
04/04/2019, 13.58, 16.79
04/05/2019, 12.82, 16.17
04/08/2019, 13.18, 16.82
04/09/2019, 14.28, 17.65
04/10/2019, 13.30, 16.76
04/11/2019, 13.02, 16.66
04/12/2019, 12.01, 15.63
04/15/2019, 12.32, 15.93
04/16/2019, 12.18, 15.88
04/17/2019, 12.60, 15.86
04/18/2019, 12.09, 15.15
04/22/2019, 12.42, 15.74
04/23/2019, 12.28, 16.15
04/24/2019, 13.14, 16.67
04/25/2019, 13.25, 16.49
04/26/2019, 12.73, 15.79
04/29/2019, 13.11, 16.44
04/30/2019, 13.12, 16.60
05/01/2019, 14.80, 17.93
05/02/2019, 14.42, 17.62
05/03/2019, 12.87, 15.98
05/06/2019, 15.44, 18.70
05/07/2019, 19.32, 22.86
05/08/2019, 19.40, 22.52
05/09/2019, 19.10, 22.03
05/10/2019, 16.04, 19.10
05/13/2019, 20.55, 25.25
05/14/2019, 18.06, 22.23
05/15/2019, 16.44, 19.92
05/16/2019, 15.29, 18.40
05/17/2019, 15.96, 19.39
05/20/2019, 16.31, 21.64
05/21/2019, 14.95, 19.58
05/22/2019, 14.75, 19.84
05/23/2019, 16.92, 21.31
05/24/2019, 15.85, 20.63
05/28/2019, 17.50, 21.83
05/29/2019, 17.90, 22.23
05/30/2019, 17.30, 21.68
05/31/2019, 18.71, 23.23
06/03/2019, 18.86, 24.22
06/04/2019, 16.97, 21.49
06/05/2019, 16.09, 20.87
06/06/2019, 15.93, 20.32
06/07/2019, 16.30, 19.93
06/10/2019, 15.94, 19.98
06/11/2019, 15.99, 20.22
06/12/2019, 15.91, 20.58
06/13/2019, 15.82, 20.03
06/14/2019, 15.28, 19.85
06/17/2019, 15.35, 20.04
06/18/2019, 15.15, 19.51
06/19/2019, 14.33, 18.80
06/20/2019, 14.75, 18.71
06/21/2019, 15.40, 19.18
06/24/2019, 15.26, 19.46
06/25/2019, 16.28, 20.77
06/26/2019, 16.21, 20.46
06/27/2019, 15.82, 20.07
06/28/2019, 15.08, 19.76
07/01/2019, 14.06, 17.64
07/02/2019, 12.93, 16.29
07/03/2019, 12.57, 16.15
07/05/2019, 13.28, 16.47
07/08/2019, 13.96, 17.77
07/09/2019, 14.09, 17.42
07/10/2019, 13.03, 16.43
07/11/2019, 12.93, 16.64
07/12/2019, 12.39, 16.25
07/15/2019, 12.68, 16.22
07/16/2019, 12.86, 16.66
07/17/2019, 13.97, 18.00
07/18/2019, 13.53, 17.01
07/19/2019, 14.45, 17.69
07/22/2019, 13.53, 17.07
07/23/2019, 12.61, 16.07
07/24/2019, 12.07, 15.41
07/25/2019, 12.74, 16.02
07/26/2019, 12.16, 15.42
07/29/2019, 12.83, 16.35
07/30/2019, 13.94, 17.53
07/31/2019, 16.12, 18.78
08/01/2019, 17.87, 21.06
08/02/2019, 17.61, 21.37
08/05/2019, 24.59, 27.56
08/06/2019, 20.17, 24.27
08/07/2019, 19.49, 23.47
08/08/2019, 16.91, 21.14
08/09/2019, 17.97, 21.77
08/12/2019, 21.09, 25.18
08/13/2019, 17.52, 21.82
08/14/2019, 22.10, 26.38
08/15/2019, 21.18, 24.79
08/16/2019, 18.47, 21.51
08/19/2019, 16.88, 20.43
08/20/2019, 17.50, 21.27
08/21/2019, 15.80, 19.81
08/22/2019, 16.68, 20.83
08/23/2019, 19.87, 23.66
08/26/2019, 19.32, 23.24
08/27/2019, 20.31, 24.11
08/28/2019, 19.35, 23.12
08/29/2019, 17.88, 21.25
08/30/2019, 18.98, 22.39
09/03/2019, 19.66, 23.37
09/04/2019, 17.33, 21.44
09/05/2019, 16.27, 19.91
09/06/2019, 15.00, 18.82
09/09/2019, 15.27, 19.42
09/10/2019, 15.20, 19.57
09/11/2019, 14.61, 18.60
09/12/2019, 14.22, 17.88
09/13/2019, 13.74, 18.13
09/16/2019, 14.67, 19.04
09/17/2019, 14.44, 18.58
09/18/2019, 13.95, 18.04
09/19/2019, 14.05, 17.55
09/20/2019, 15.32, 19.11
09/23/2019, 14.91, 18.64
09/24/2019, 17.05, 20.45
09/25/2019, 15.96, 19.14
09/26/2019, 16.07, 19.41
09/27/2019, 17.22, 20.89
09/30/2019, 16.24, 20.03
10/01/2019, 18.56, 21.95
10/02/2019, 20.56, 23.71
10/03/2019, 19.12, 22.33
10/04/2019, 17.04, 20.24
10/07/2019, 17.86, 21.63
10/08/2019, 20.28, 23.40
10/09/2019, 18.64, 21.88
10/10/2019, 17.57, 21.00
10/11/2019, 15.58, 20.16
10/14/2019, 14.57, 18.61
10/15/2019, 13.54, 17.18
10/16/2019, 13.68, 17.58
10/17/2019, 13.79, 17.39
10/18/2019, 14.25, 17.82
10/21/2019, 14.00, 17.39
10/22/2019, 14.46, 18.34
10/23/2019, 14.01, 17.78
10/24/2019, 13.71, 17.35
10/25/2019, 12.65, 16.17
10/28/2019, 13.11, 16.81
10/29/2019, 13.20, 17.47
10/30/2019, 12.33, 16.71
10/31/2019, 13.22, 17.36
11/01/2019, 12.30, 16.27
11/04/2019, 12.83, 16.56
11/05/2019, 13.10, 17.08
11/06/2019, 12.62, 16.45
11/07/2019, 12.73, 16.66
11/08/2019, 12.07, 16.17
11/11/2019, 12.69, 16.04
11/12/2019, 12.68, 15.86
11/13/2019, 13.00, 16.24
11/14/2019, 13.05, 15.85
11/15/2019, 12.05, 14.57
11/18/2019, 12.46, 14.94
11/19/2019, 12.86, 15.25
11/20/2019, 12.78, 15.61
11/21/2019, 13.13, 16.07
11/22/2019, 12.34, 15.60
11/25/2019, 11.87, 15.08
11/26/2019, 11.54, 14.78
11/27/2019, 11.75, 14.86
11/29/2019, 12.62, 15.84
12/02/2019, 14.91, 18.07
12/03/2019, 15.96, 19.16
12/04/2019, 14.80, 18.33
12/05/2019, 14.52, 17.97
12/06/2019, 13.62, 16.44
12/09/2019, 15.86, 18.15
12/10/2019, 15.68, 18.02
12/11/2019, 14.99, 17.41
12/12/2019, 13.94, 16.55
12/13/2019, 12.63, 15.09
12/16/2019, 12.14, 14.02
12/17/2019, 12.29, 14.42
12/18/2019, 12.58, 14.75
12/19/2019, 12.50, 14.42
12/20/2019, 12.51, 14.47
12/23/2019, 12.61, 15.16
12/24/2019, 12.67, 15.14
12/26/2019, 12.65, 15.07
12/27/2019, 13.43, 16.36
12/30/2019, 14.82, 17.90
12/31/2019, 13.78, 16.89
01/02/2020, 12.47, 16.00
01/03/2020, 14.02, 16.95
01/06/2020, 13.85, 17.19
01/07/2020, 13.79, 17.15
01/08/2020, 13.45, 16.93
01/09/2020, 12.54, 16.04
01/10/2020, 12.56, 16.48
01/13/2020, 12.32, 15.57
01/14/2020, 12.39, 15.83
01/15/2020, 12.42, 15.54
01/16/2020, 12.32, 14.95
01/17/2020, 12.10, 14.97
01/21/2020, 12.85, 16.22
01/22/2020, 12.91, 16.49
01/23/2020, 12.98, 16.23
01/24/2020, 14.56, 18.07
01/27/2020, 18.23, 21.46
01/28/2020, 16.28, 19.61
01/29/2020, 16.39, 19.57
01/30/2020, 15.49, 17.75
01/31/2020, 18.84, 21.33
02/03/2020, 17.97, 20.40
02/04/2020, 16.05, 18.45
02/05/2020, 15.15, 18.52
02/06/2020, 14.96, 18.41
02/07/2020, 15.47, 19.42
02/10/2020, 15.04, 19.31
02/11/2020, 15.18, 19.66
02/12/2020, 13.74, 18.04
02/13/2020, 14.15, 18.46
02/14/2020, 13.68, 17.95
02/18/2020, 14.83, 19.12
02/19/2020, 14.38, 18.58
02/20/2020, 15.56, 20.33
02/21/2020, 17.08, 22.46
02/24/2020, 25.03, 29.23
02/25/2020, 27.85, 31.03
02/26/2020, 27.56, 30.38
02/27/2020, 39.16, 41.00
02/28/2020, 40.11, 43.13
03/02/2020, 33.42, 35.10
03/03/2020, 36.82, 39.33
03/04/2020, 31.99, 33.54
03/05/2020, 39.62, 41.40
03/06/2020, 41.94, 43.97
03/09/2020, 54.46, 53.68
03/10/2020, 47.30, 47.43
03/11/2020, 53.90, 50.70
03/12/2020, 75.47, 67.83
03/13/2020, 57.83, 51.84
03/16/2020, 82.69, 80.08
03/17/2020, 75.91, 71.55
03/18/2020, 76.45, 74.22
03/19/2020, 72.00, 69.12
03/20/2020, 66.04, 63.85
03/23/2020, 61.59, 58.36
03/24/2020, 61.67, 56.95
03/25/2020, 63.95, 60.99
03/26/2020, 61.00, 57.60
03/27/2020, 65.54, 61.38
03/30/2020, 57.08, 55.04
03/31/2020, 53.54, 51.29
04/01/2020, 57.06, 54.29
04/02/2020, 50.91, 48.91
04/03/2020, 46.80, 44.87
04/06/2020, 45.24, 42.93
04/07/2020, 46.70, 44.69
04/08/2020, 43.35, 42.34
04/09/2020, 41.67, 41.36
04/13/2020, 41.17, 41.34
04/14/2020, 37.76, 38.33
04/15/2020, 40.84, 40.85
04/16/2020, 40.11, 40.36
04/17/2020, 38.15, 38.37
04/20/2020, 43.83, 43.85
04/21/2020, 45.41, 45.37
04/22/2020, 41.98, 42.37
04/23/2020, 41.38, 41.66
04/24/2020, 35.93, 36.50
04/27/2020, 33.29, 35.26
04/28/2020, 33.57, 36.61
04/29/2020, 31.23, 32.85
04/30/2020, 34.15, 35.28
05/01/2020, 37.19, 37.76
05/04/2020, 35.97, 36.86
05/05/2020, 33.61, 35.37
05/06/2020, 34.12, 35.60
05/07/2020, 31.44, 33.58
05/08/2020, 27.98, 30.64
05/11/2020, 27.57, 28.82
05/12/2020, 33.04, 33.30
05/13/2020, 35.28, 36.12
05/14/2020, 32.61, 33.79
05/15/2020, 31.89, 33.49
05/18/2020, 29.30, 30.22
05/19/2020, 30.53, 30.74
05/20/2020, 27.99, 29.12
05/21/2020, 29.53, 30.73
05/22/2020, 28.16, 29.36
05/26/2020, 28.01, 29.42
05/27/2020, 27.62, 29.52
05/28/2020, 28.59, 29.68
05/29/2020, 27.51, 27.96
06/01/2020, 28.23, 28.99
06/02/2020, 26.84, 27.68
06/03/2020, 25.66, 27.45
06/04/2020, 25.81, 27.43
06/05/2020, 24.52, 25.53
06/08/2020, 25.81, 26.80
06/09/2020, 27.57, 28.70
06/10/2020, 27.57, 29.32
06/11/2020, 40.79, 36.81
06/12/2020, 36.09, 35.49
06/15/2020, 34.40, 33.67
06/16/2020, 33.67, 32.69
06/17/2020, 33.47, 32.91
06/18/2020, 32.94, 31.57
06/19/2020, 35.12, 32.54
06/22/2020, 31.77, 31.38
06/23/2020, 31.37, 31.23
06/24/2020, 33.84, 33.58
06/25/2020, 32.22, 31.81
06/26/2020, 34.73, 33.81
06/29/2020, 31.78, 32.30
06/30/2020, 30.43, 30.75
07/01/2020, 28.62, 29.51
07/02/2020, 27.68, 28.60
07/06/2020, 27.94, 30.20
07/07/2020, 29.43, 31.72
07/08/2020, 28.08, 31.05
07/09/2020, 29.26, 32.68
07/10/2020, 27.29, 32.02
07/13/2020, 32.19, 37.60
07/14/2020, 29.52, 37.61
07/15/2020, 27.76, 35.84
07/16/2020, 28.00, 34.42
07/17/2020, 25.68, 30.77
07/20/2020, 24.46, 30.91
07/21/2020, 24.84, 30.91
07/22/2020, 24.32, 30.46
07/23/2020, 26.08, 32.75
07/24/2020, 25.84, 32.61
07/27/2020, 24.74, 31.55
07/28/2020, 25.44, 31.83
07/29/2020, 24.10, 30.13
07/30/2020, 24.76, 30.20
07/31/2020, 24.46, 27.93
08/03/2020, 24.28, 29.27
08/04/2020, 23.76, 29.12
08/05/2020, 22.99, 28.50
08/06/2020, 22.65, 28.53
08/07/2020, 22.21, 29.76
08/10/2020, 22.13, 29.86
08/11/2020, 24.03, 31.87
08/12/2020, 22.28, 30.16
08/13/2020, 22.13, 29.84
08/14/2020, 22.05, 29.15
08/17/2020, 21.35, 27.73
08/18/2020, 21.51, 26.90
08/19/2020, 22.54, 28.88
08/20/2020, 22.72, 28.44
08/21/2020, 22.54, 28.62
08/24/2020, 22.37, 29.83
08/25/2020, 22.03, 29.11
08/26/2020, 23.27, 32.10
08/27/2020, 24.47, 33.32
08/28/2020, 22.96, 32.80
08/31/2020, 26.41, 34.55
09/01/2020, 26.12, 34.67
09/02/2020, 26.57, 36.80
09/03/2020, 33.60, 42.09
09/04/2020, 30.75, 41.74
09/08/2020, 31.46, 41.02
09/09/2020, 28.81, 38.25
09/10/2020, 29.71, 37.92
09/11/2020, 26.87, 35.27
09/14/2020, 25.85, 33.56
09/15/2020, 25.59, 33.79
09/16/2020, 26.04, 35.48
09/17/2020, 26.46, 36.27
09/18/2020, 25.83, 36.04
09/21/2020, 27.78, 36.43
09/22/2020, 26.86, 35.24
09/23/2020, 28.58, 37.25
09/24/2020, 28.51, 36.99
09/25/2020, 26.38, 34.93
09/28/2020, 26.19, 34.66
